"","ID","b04Jan","b04Feb","b04Mar","b04Apr","b04May","b04Jun","b04Jul","b04Aug","b04Sep","b04Oct","b04Nov","b04Dec","b04_pen","n","specie"
"1565",1565,0.00617656810209155,0.00149068504106253,0.002369349822402,0.0125809041783214,0.0294973850250244,0.048088226467371,0.0490889623761177,0.0445265285670757,0.0377618931233883,0.0355489701032639,0.033685527741909,0.0315000377595425,0.000311300420435145,48,"avocado"
"1566",1566,0.0036756033077836,0,0.00141568679828197,0.00957115180790424,0.0213291142135859,0.0375456884503365,0.0412061922252178,0.0412900224328041,0.0347431376576424,0.0336993671953678,0.0298829153180122,0.0270936414599419,0.000336966419126838,48,"avocado"
"1567",1567,0.0114326132461429,0.00311111519113183,0.0038399116601795,0.0168765727430582,0.038432065397501,0.0658928975462914,0.0852640643715858,0.0897567942738533,0.0808155611157417,0.0724019184708595,0.0644980669021606,0.046307984739542,0.000312968099024147,48,"mandarin"
"1568",1568,0.0145186986774206,0.00948944687843323,0.00976293440908194,0.0210644155740738,0.0348205231130123,0.0630074813961983,0.0848486870527267,0.0866818577051163,0.0735543593764305,0.0632440820336342,0.0594286248087883,0.0541732646524906,0.00038686124025844,48,"mandarin"
"1569",1569,0.012823429889977,0.00327124609611928,0.0053360303863883,0.0171919669955969,0.0383883081376553,0.0617719925940037,0.0810301750898361,0.0977865755558014,0.0865328684449196,0.0725329592823982,0.0589104518294334,0.0409003794193268,0.000227848722715862,48,"mandarin"
"1570",1570,0.00569244613870978,0.00217269640415907,0.0104337949305773,0.0189880654215813,0.0289955046027899,0.047761719673872,0.0630658939480782,0.0758417174220085,0.0626393780112267,0.0522318482398987,0.0375526621937752,0.0306849367916584,0.000262205256149173,48,"mandarin"
"1571",1571,0.00264296284876764,0,0.000118231946544256,0.00712410500273108,0.0228449329733849,0.053742341697216,0.0802017599344254,0.0954656600952148,0.0833278521895409,0.066452793776989,0.0482265092432499,0.0350808314979076,0.0003088710072916,48,"mandarin"
"1572",1572,0.00559577252715826,0.0039058499969542,0.0104028750211,0.0205404926091433,0.0311738383024931,0.0441076941788197,0.0601912811398506,0.0660550072789192,0.0550060421228409,0.0443338416516781,0.0339798592031002,0.0296101924031973,0.000329193338984624,48,"mandarin"
"1573",1573,0.0036321678198874,0,0.000253065722063184,0.00785019155591726,0.0236487612128258,0.040395300835371,0.0594325065612793,0.0624638125300407,0.0516235567629337,0.0434926860034466,0.0364046953618526,0.0320116207003593,0.000291745614958927,48,"lemon"
"1574",1574,0.00594014907255769,0,0.00420554494485259,0.0158423911780119,0.0316472314298153,0.0450627915561199,0.0628852695226669,0.0641223192214966,0.0544711984694004,0.0453196577727795,0.0405251793563366,0.0344595648348331,0.000274928635917604,48,"lemon"
"1575",1575,0.00324238510802388,0,0.000653074705041945,0.00929395947605371,0.0197002906352282,0.0363081768155098,0.0547931790351868,0.0648299604654312,0.0609339736402035,0.0502367727458477,0.0394962280988693,0.032530490309,0.000350595742929727,48,"lemon"
"1576",1576,0.0512342900037766,0.0830303058028221,0.122970029711723,0.132118359208107,0.147079542279243,0.161604583263397,0.142517879605293,0.110225647687912,0.0935643762350082,0.0841959118843079,0.0749417543411255,0.0755725651979446,0.00018241789075546,48,"industrial grape"
"1577",1577,0.0653730481863022,0.0764786154031754,0.0889132022857666,0.114814586937428,0.156321153044701,0.169761478900909,0.157176062464714,0.125922501087189,0.103111691772938,0.0906360670924187,0.0806582272052765,0.074492834508419,0.000409516302170232,48,"industrial grape"
"1578",1578,0.11136420071125,0.121921636164188,0.131267100572586,0.142541497945786,0.166490092873573,0.181195020675659,0.175168663263321,0.145784124732018,0.116752289235592,0.100391633808613,0.100989297032356,0.101691581308842,0.00024964936892502,48,"industrial grape"
"1579",1579,0.0692785233259201,0.116385765373707,0.133476823568344,0.139998763799667,0.148315459489822,0.157620653510094,0.152565881609917,0.121390745043755,0.0947038307785988,0.0770016610622406,0.0725564733147621,0.0823755636811256,0.00019655232608784,48,"industrial grape"
"1580",1580,0.0420089438557625,0.0730976760387421,0.0608135908842087,0.0788194537162781,0.113016866147518,0.124316461384296,0.114163301885128,0.0874009132385254,0.0734482333064079,0.0712895467877388,0.0667132660746574,0.0571370199322701,0.000232003367273137,48,"industrial grape"
"1581",1581,0.0485514216125011,0.0934446752071381,0.0917420759797096,0.095651887357235,0.118981048464775,0.128554075956345,0.114856883883476,0.093174621462822,0.0717556998133659,0.0724267363548279,0.066684365272522,0.0566650256514549,0.000202050025109202,48,"industrial grape"
"1582",1582,0.0400211773812771,0.0524083971977234,0.0537494234740734,0.076699286699295,0.114686250686646,0.125537201762199,0.0997918471693993,0.0876504182815552,0.0610007680952549,0.0644890367984772,0.0688936859369278,0.0576286464929581,0.000386183353839442,48,"industrial grape"
"1583",1583,0.0446818806231022,0.063943549990654,0.0518161021173,0.0676594004034996,0.0978449136018753,0.113680079579353,0.0841864421963692,0.0616175197064877,0.0444525852799416,0.0453413687646389,0.0518885962665081,0.0462482832372189,0.0004147942236159,48,"industrial grape"
"1584",1584,0.0490920208394527,0.0874701216816902,0.0749525353312492,0.0876934677362442,0.117473855614662,0.127176731824875,0.112682655453682,0.0689503848552704,0.0527605041861534,0.0622469373047352,0.0613642074167728,0.0557954050600529,0.000292266457108781,48,"industrial grape"
"1585",1585,0.0847917497158051,0.110079243779182,0.126263067126274,0.128902643918991,0.139315634965897,0.148413419723511,0.145582750439644,0.120586320757866,0.0986530482769012,0.0899579972028732,0.0899823904037476,0.0953388884663582,0.000287046917947009,48,"industrial grape"
"1586",1586,0.0546357855200768,0.0999201312661171,0.106826730072498,0.113165155053139,0.131824851036072,0.147945091128349,0.140949904918671,0.12014427036047,0.104288928210735,0.0941406190395355,0.0828870013356209,0.073762021958828,0.000213195991818793,48,"industrial grape"
"1587",1587,0.0773362666368484,0.156667992472649,0.128278538584709,0.129640936851501,0.142590194940567,0.154237017035484,0.136915847659111,0.107370615005493,0.0809615403413773,0.0702390521764755,0.0605873055756092,0.0630962923169136,0.000544644135516137,48,"industrial grape"
"1588",1588,0.042582955211401,0.0959554612636566,0.110193639993668,0.116547875106335,0.134538814425468,0.148987621068954,0.116324931383133,0.084696352481842,0.0748405680060387,0.0704200863838196,0.0665379464626312,0.0708798244595528,0.000274891150183976,48,"industrial grape"
"1589",1589,0.0283340085297823,0.0688304007053375,0.122138388454914,0.135649189352989,0.151484742760658,0.161122709512711,0.105882972478867,0.0535821281373501,0.0459048412740231,0.0440988503396511,0.043205589056015,0.0447328761219978,0.000323454674798995,48,"industrial grape"
"1590",1590,0.0405159927904606,0.107438616454601,0.0892716571688652,0.108054883778095,0.134206861257553,0.138383120298386,0.101678192615509,0.0727783218026161,0.0634022131562233,0.0589890703558922,0.058017436414957,0.058355413377285,0.000507329648826271,48,"industrial grape"
"1591",1591,0.0342188850045204,0.0810320451855659,0.0768857598304749,0.0909402891993523,0.129147320985794,0.131136566400528,0.109026558697224,0.0929057747125626,0.0815599411725998,0.0753569379448891,0.0677413418889046,0.0621633976697922,0.000277092447504401,48,"industrial grape"
"1592",1592,0.0397878661751747,0.071453832089901,0.0720662847161293,0.0845246911048889,0.122685931622982,0.125984862446785,0.111761786043644,0.102649658918381,0.0939199030399323,0.0888899639248848,0.0808831974864006,0.0735013112425804,0.000289538525976241,48,"industrial grape"
"1593",1593,0.0525070615112782,0.0982126891613007,0.0885794535279274,0.0987009257078171,0.131792441010475,0.14035764336586,0.129930958151817,0.119638942182064,0.109382063150406,0.103602729737759,0.102671056985855,0.0909472703933716,0.000332150899339467,48,"industrial grape"
"1594",1594,0.0703706443309784,0.0628290250897408,0.0559491626918316,0.0771038755774498,0.054006215184927,0.046250868588686,0.0537868104875088,0.0576607286930084,0.055840726941824,0.0592071525752544,0.0787740796804428,0.0939646735787392,0.000554841943085194,49,"almond"
"1595",1595,0.119122207164764,0.0869642198085785,0.0745285749435425,0.0727546364068985,0.0601601973176003,0.079755574464798,0.0975935906171799,0.101857423782349,0.117062583565712,0.136467397212982,0.139684468507767,0.12882998585701,0.000408260821131989,48,"almond"
"1596",1596,0.118095435202122,0.0852931886911392,0.065886914730072,0.0720592588186264,0.0686745047569275,0.0859096273779869,0.104885913431644,0.10888834297657,0.117998361587524,0.125641018152237,0.133311033248901,0.137655898928642,0.000351075344951823,48,"almond"
"1597",1597,0.0694456025958061,0.0666650757193565,0.0581531003117561,0.0688818097114563,0.0615928806364536,0.0721304565668106,0.0847682952880859,0.0872299373149872,0.0829863101243973,0.08833047747612,0.0869425311684608,0.096185639500618,0.000236299907555804,48,"almond"
"1598",1598,0.105505436658859,0.0922030732035637,0.0715794786810875,0.0718149617314339,0.06563850492239,0.0828686580061913,0.0963248237967491,0.0992715284228325,0.0991748571395874,0.115372054278851,0.114586181938648,0.120158672332764,0.000560391694307327,48,"almond"
"1599",1599,0.107476331293583,0.0850889906287193,0.0673621818423271,0.0833143070340157,0.0697493255138397,0.0663734376430511,0.0797578319907188,0.0847497954964638,0.0951677858829498,0.116402246057987,0.119669653475285,0.111802078783512,0.000448849750682712,48,"almond"
"1600",1600,0.0894307866692543,0.0780805870890617,0.0636857524514198,0.0801331251859665,0.0592603832483292,0.0584291033446789,0.0720653906464577,0.0765660032629967,0.087634488940239,0.107644245028496,0.109734401106834,0.0986734330654144,0.000264598813373595,48,"almond"
"1601",1601,0.0790207237005234,0.0703698024153709,0.0609017834067345,0.0770448595285416,0.0565448477864265,0.0554147437214851,0.0693342238664627,0.0728128403425217,0.0838163495063782,0.104098439216614,0.101851858198643,0.0937341973185539,0.000227052878472023,48,"almond"
"1602",1602,0.102049522101879,0.0786310136318207,0.0641092956066132,0.0806121602654457,0.0668555274605751,0.0727783069014549,0.0900901257991791,0.096365787088871,0.103307656943798,0.112770058214664,0.123206853866577,0.13312566280365,0.00027314736507833,48,"almond"
"1603",1603,0.0721172988414764,0.0588333457708359,0.0501352362334728,0.0703267604112625,0.0574682615697384,0.0641081556677818,0.0764521136879921,0.0816501528024673,0.0824723616242409,0.107708677649498,0.108020909130573,0.0959033146500587,0.000297823251457885,48,"almond"
"1604",1604,0.0718325451016426,0.0586734041571617,0.0498356223106384,0.0674638524651527,0.0543651804327965,0.0615823715925217,0.0760080963373184,0.0820477977395058,0.0910939276218414,0.112431928515434,0.11530140042305,0.0981605648994446,0.000311600713757798,48,"almond"
"1605",1605,0.107989721000195,0.0803474336862564,0.0645048320293427,0.084878221154213,0.0672170966863632,0.0666070282459259,0.0829417034983635,0.0890108644962311,0.0981403365731239,0.117852434515953,0.121189706027508,0.111586906015873,0.000448142673121765,48,"almond"
"1606",1606,0.104154706001282,0.0815603137016296,0.0620065554976463,0.0777140259742737,0.0614515580236912,0.0663249865174294,0.084476426243782,0.091009683907032,0.109831862151623,0.122122503817081,0.12204347550869,0.113162457942963,0.000806407246273011,54,"almond"
"1607",1607,0.00359062664210796,0,0.000717708084266633,0.0100485691800714,0.0250864531844854,0.0553673133254051,0.0675231367349625,0.0583892650902271,0.0515865236520767,0.0397159308195114,0.0310085956007242,0.0213749166578054,0.000817641383036971,54,"avocado"
"1608",1608,0.00276482477784157,0,0.000789817306213081,0.011614047922194,0.0248222295194864,0.0461675301194191,0.057786088436842,0.0616562478244305,0.0518581718206406,0.0407551787793636,0.0318704769015312,0.0216906443238258,0.000879220606293529,54,"avocado"
"1609",1609,0.00497959274798632,0,0.00118125125300139,0.0114925252273679,0.0294729843735695,0.0478258319199085,0.05286930128932,0.0593983046710491,0.0513134896755219,0.0408937148749828,0.031939934939146,0.0236799083650112,0.000770383630879223,54,"avocado"
"1610",1610,0.00249876570887864,0,0.000655225303489715,0.00656749401241541,0.0206050556153059,0.0405277609825134,0.0506200231611729,0.0482597649097443,0.0418190658092499,0.0329496897757053,0.0250616818666458,0.0181927215307951,0.000675853516440839,54,"avocado"
"1611",1611,0.00373037555254996,0,0.00089040951570496,0.0106020253151655,0.0212994366884232,0.0401090756058693,0.0459176190197468,0.0469253733754158,0.0398862920701504,0.0310072973370552,0.0245905593037605,0.0189569965004921,0.000982879428192973,54,"avocado"
"1612",1612,0.00206423178315163,0,0.000827071606181562,0.00852463115006685,0.0204816684126854,0.0391829274594784,0.0484621077775955,0.0520134344696999,0.044237706810236,0.0329765118658543,0.0245085116475821,0.0186636112630367,0.000830351782497019,54,"avocado"
"1613",1613,0.00442537851631641,0,0.000818946748040617,0.00945549551397562,0.0258702151477337,0.0467704609036446,0.055985189974308,0.0564544908702374,0.0520952716469765,0.0406692251563072,0.0319701321423054,0.0238851513713598,0.0011316838208586,54,"avocado"
"1614",1614,0.00693601835519075,0,0.00136248592752963,0.0131032364442945,0.0349375456571579,0.0671034604310989,0.0894888639450073,0.077309638261795,0.0700107142329216,0.0573774874210358,0.0462075509130955,0.0363545194268227,0.000818795175291598,54,"avocado"
"1615",1615,0.00747866742312908,0.00059483340010047,0.0031316913664341,0.0212365686893463,0.0380592495203018,0.0672933757305145,0.0769463926553726,0.0705539509654045,0.0642105713486671,0.0493991151452065,0.0398380272090435,0.0284993685781956,0.00083044683560729,54,"avocado"
"1616",1616,0,0,0.000839652202557772,0.00469146948307753,0.0112230079248548,0.0344673581421375,0.0749000236392021,0.0956317558884621,0.079045757651329,0.0529124215245247,0.0256813205778599,0.0149435326457024,0.000800251262262464,54,"mandarin"
"1617",1617,0,5.78137860429706e-06,0.000764561351388693,0.00462095625698566,0.0114450072869658,0.0376241020858288,0.085983507335186,0.100121445953846,0.0906208530068398,0.0671763941645622,0.0392962656915188,0.0185244362801313,0.000897148565854877,54,"mandarin"
"1618",1618,0,1.84580421773717e-05,0.000665876083076,0.0031351454090327,0.010678512044251,0.0440102145075798,0.0851531103253365,0.0927504897117615,0.0859216377139091,0.0578557029366493,0.0331841148436069,0.0178036987781525,0.000602476648055017,54,"mandarin"
"1619",1619,0,3.78359109163284e-05,0.000520322471857071,0.00192599417641759,0.015054895542562,0.0603146478533745,0.114241652190685,0.122561424970627,0.11258701980114,0.0769598186016083,0.0440724343061447,0.0207566972821951,0.000813720107544214,54,"mandarin"
"1620",1620,0,2.19604644371429e-05,0.000641451915726066,0.00277302809990942,0.0179565921425819,0.0575109869241714,0.0887239947915077,0.0965545251965523,0.0857431069016457,0.059347853064537,0.0326776243746281,0.0198440626263618,0.000634857511613518,54,"mandarin"
"1621",1621,0,2.80425938399276e-05,0.000591857242397964,0.00317601533606648,0.0162593629211187,0.0519059225916862,0.0787617489695549,0.0835074260830879,0.074120357632637,0.053718414157629,0.0329299047589302,0.0215603895485401,0.000557720777578652,54,"mandarin"
"1622",1622,0,1.74250835698331e-05,0.000680855417158455,0.00413807667791843,0.0159444734454155,0.0429924391210079,0.0701569765806198,0.0745135992765427,0.0624851174652576,0.0440057888627052,0.0265014860779047,0.0169820711016655,0.000636728305835277,54,"mandarin"
"1623",1623,0.00109701964538544,0,0.00079496658872813,0.00546794617548585,0.0188644211739302,0.0529652796685696,0.0850548148155212,0.0976752787828445,0.0833355709910393,0.0563851557672024,0.0322281010448933,0.0207665469497442,0.000809238583315164,54,"mandarin"
"1624",1624,0.000354571122443303,0.000105875231383834,0.000130689411889762,0.00577159598469734,0.0146187404170632,0.0311516523361206,0.0401194579899311,0.0347874760627747,0.0229033213108778,0.0236645359545946,0.0231046862900257,0.0203452464193106,0.000455946457805112,48,"avocado"
"1625",1625,9.99780531856231e-05,9.8791926575359e-05,0.000114673886855599,0.00113382039126009,0.0110837584361434,0.0282527860254049,0.0425171889364719,0.0367759764194489,0.0268331542611122,0.0234650857746601,0.0183250531554222,0.0158276855945587,0.000438713002949953,48,"avocado"
"1626",1626,0.000115825125249103,0.000100274082797114,0.00010440585174365,0.00101156032178551,0.00991664174944162,0.0250154137611389,0.0355533920228481,0.0323526822030544,0.0224348809570074,0.0218396782875061,0.0187130011618137,0.0162785481661558,0.000417472037952393,48,"avocado"
"1627",1627,0.00324645219370723,9.21850642043864e-06,0.000610246032010764,0.00953471474349499,0.0286769475787878,0.0628034397959709,0.0839621052145958,0.0722716450691223,0.0565477311611176,0.0470862202346325,0.0416016615927219,0.0326381251215935,0.000363118364475667,48,"avocado"
"1628",1628,0.00302058667875826,0,0.000153795481310226,0.00616046600043774,0.0237155836075544,0.0523048266768456,0.0674192905426025,0.0524263307452202,0.0446817763149738,0.0398299358785152,0.0319488272070885,0.0249987374991179,0.000426890561357141,48,"avocado"
"1629",1629,0.000880725390743464,7.95726009528153e-05,9.41045800573193e-05,0.00286003947257996,0.0180050395429134,0.0414030142128468,0.0549809113144875,0.0457866229116917,0.0358134284615517,0.0320677012205124,0.0256249364465475,0.020727688446641,0.000491839309688658,48,"avocado"
"1630",1630,9.99449184746481e-05,9.97954193735495e-05,0.000109363252704497,0.00129609229043126,0.010839425958693,0.0255487784743309,0.032119307667017,0.0276861023157835,0.0220612920820713,0.0240917168557644,0.0238056797534227,0.0205962564796209,0.000422589218942448,48,"avocado"
"1631",1631,0.00284318835474551,0,0.00145425961818546,0.0112502481788397,0.0264101065695286,0.0579910948872566,0.0812992677092552,0.0761125236749649,0.0626542046666145,0.0560838431119919,0.0466101169586182,0.0335027016699314,0.000690750952344388,48,"avocado"
"1632",1632,0.00502645038068295,0,0.00208471855148673,0.0155375450849533,0.0357694141566753,0.0669035613536835,0.078795813024044,0.0717769265174866,0.0613511279225349,0.0492879115045071,0.0388537868857384,0.0297177266329527,0.000441471755038947,48,"avocado"
"1633",1633,0.00178465398494154,6.36651311651804e-05,9.94278016150929e-05,0.00738703133538365,0.0281839612871408,0.0597481429576874,0.0853594988584518,0.0760206058621407,0.0582179166376591,0.0506105534732342,0.0406173206865788,0.0310070589184761,0.000496309483423829,48,"avocado"
"1634",1634,0.00787071604281664,0,0.00168535218108445,0.0114973448216915,0.030580960214138,0.0651456564664841,0.0929140225052834,0.0783734992146492,0.0632085055112839,0.0517127588391304,0.0427667833864689,0.0354199074208736,0.000362330873031169,48,"avocado"
"1635",1635,0.00266585452482104,0,0.00111357681453228,0.00879980903118849,0.0219493228942156,0.042266733944416,0.0565537661314011,0.0588757693767548,0.0555254407227039,0.0477655455470085,0.0396883189678192,0.032872773706913,0.000372773822164163,48,"avocado"
"1636",1636,0.00268843257799745,0,0.00105607474688441,0.00988582521677017,0.0202560368925333,0.037650790065527,0.0542586781084538,0.0653778314590454,0.0523569174110889,0.0449850372970104,0.0373730026185513,0.031510055065155,0.000319898565066978,48,"avocado"
"1637",1637,0.00278639490716159,0,0.000248255499172956,0.00626147259026766,0.0225733071565628,0.0427427589893341,0.0598843060433865,0.0736035481095314,0.0603133849799633,0.0515784919261932,0.0460124053061008,0.0362084098160267,0.00031352715450339,48,"avocado"
"1638",1638,0.00358101562596858,0.00138405757024884,0.00250269426032901,0.010291026905179,0.0250500980764627,0.0409164130687714,0.0715888366103172,0.0747495964169502,0.0545862428843975,0.0475109331309795,0.0424609780311584,0.0346387326717377,0.000355704280082136,48,"avocado"
"1639",1639,0.00272883335128427,1.22328174256836e-06,8.48159470479004e-05,0.00436240993440151,0.021099304780364,0.0489108934998512,0.0610567703843117,0.052499070763588,0.0409836992621422,0.0343212969601154,0.0277808178216219,0.0218979269266129,0.000233022248721682,48,"avocado"
"1640",1640,0.00280768540687859,0,0.000181645533302799,0.00810875557363033,0.0287669114768505,0.0612706542015076,0.0659074559807777,0.0529725030064583,0.0424658954143524,0.0336103327572346,0.0280543267726898,0.0220221392810345,0.000322810461511835,48,"avocado"
"1641",1641,0.00408379035070539,0,5.4703326895833e-05,0.00773183954879642,0.0428227111697197,0.126365527510643,0.152727261185646,0.161450162529945,0.145950138568878,0.113288298249245,0.0950138494372368,0.0732750743627548,0.000749625731259584,48,"mandarin"
"1642",1642,0.00356834847480059,0,2.98261802527122e-05,0.00710476562380791,0.0462468788027763,0.126799017190933,0.137094274163246,0.14769347012043,0.138289541006088,0.111384056508541,0.0936421826481819,0.0740619748830795,0.000253678066655993,48,"mandarin"
"1643",1643,0.0048497449606657,0.000285454094409943,0.00127710890956223,0.0156861338764429,0.0366130284965038,0.0612607859075069,0.0876408368349075,0.0853196978569031,0.0705926194787025,0.0528096929192543,0.0412708520889282,0.0287516470998526,0.000209881269256584,48,"avocado"
"1644",1644,0.0114458994939923,0.000341217441018671,0.00357878068462014,0.0205453839153051,0.0471612215042114,0.072980023920536,0.104331739246845,0.0991507545113564,0.0832530334591866,0.0661180466413498,0.0513769313693047,0.0365485548973083,0.000171448642504402,48,"avocado"
"1645",1645,0.00486764404922724,0,0.0014232115354389,0.0122891971841455,0.0296315923333168,0.0602689385414124,0.0948804244399071,0.0857992842793465,0.0687820613384247,0.0535281412303448,0.0418112985789776,0.0312396436929703,0.000203867370146327,48,"avocado"
"1646",1646,0.00551443919539452,0,0.00111314048990607,0.0123604126274586,0.0305262766778469,0.0546424984931946,0.0789621993899345,0.0807723701000214,0.0626264959573746,0.0485587567090988,0.0379226393997669,0.0258027836680412,0.000272239267360419,48,"avocado"
"1647",1647,0.00625741574913263,0,0.00126824784092605,0.0116365952417254,0.0288896933197975,0.0521438792347908,0.0817040875554085,0.0827018097043037,0.0614287666976452,0.0459003448486328,0.0343587398529053,0.025045420974493,0.000336253346176818,48,"avocado"
"1648",1648,0.070169597864151,0.0544849932193756,0.0492017827928066,0.0622332990169525,0.0862832441926003,0.117104858160019,0.124287322163582,0.122155010700226,0.112198531627655,0.0982770845293999,0.0927037298679352,0.0840136483311653,0.000107703970570583,48,"lemon"
"1649",1649,0.0604317709803581,0.0487432591617107,0.0402737222611904,0.0592184290289879,0.087321013212204,0.11623876541853,0.133397400379181,0.132790952920914,0.120528765022755,0.107914194464684,0.0947006642818451,0.0793383494019508,0.000139872878207825,48,"lemon"
"1650",1650,0.0666156336665154,0.0515622608363628,0.0487212613224983,0.0655082389712334,0.100165486335754,0.134501978754997,0.145105987787247,0.142156273126602,0.132021993398666,0.113334864377975,0.098604790866375,0.0822058543562889,9.3588801973965e-05,48,"lemon"
"1651",1651,0.0295725371688604,0.0137996431440115,0.0410870648920536,0.0861813426017761,0.127133324742317,0.137633413076401,0.155245736241341,0.161372452974319,0.15594607591629,0.147616535425186,0.143844500184059,0.131391867995262,0.000216819127672352,48,"short cycle crop"
"1652",1652,0.011638293042779,0.00624090060591698,0.0468481741845608,0.0906449928879738,0.124414950609207,0.136381089687347,0.152919813990593,0.158800229430199,0.151419907808304,0.144727542996407,0.141665354371071,0.130768120288849,0.000913467316422611,48,"short cycle crop"
"1653",1653,0.0309901833534241,0.0352881215512753,0.0503323972225189,0.0800784379243851,0.135879904031754,0.162516966462135,0.184543162584305,0.193375959992409,0.190619334578514,0.144351840019226,0.129175096750259,0.120354294776917,0.000294047466013581,48,"short cycle crop"
"1654",1654,0.0278914757072926,0.0335514731705189,0.0527191273868084,0.0865782201290131,0.135293781757355,0.161018818616867,0.183765038847923,0.189257755875587,0.167244151234627,0.139491140842438,0.128358021378517,0.117755211889744,0.000203886855160818,48,"short cycle crop"
"1655",1655,0.0345207378268242,0.0209365338087082,0.0271183084696531,0.0504877753555775,0.0729851201176643,0.112108260393143,0.140740469098091,0.152877524495125,0.157202512025833,0.155628219246864,0.145997688174248,0.131043672561646,0.000165566583746113,48,"short cycle crop"
"1656",1656,0.10167945176363,0.0676195025444031,0.0518611520528793,0.0599426403641701,0.0888846665620804,0.127536505460739,0.1361975222826,0.196543186903,0.220441907644272,0.222412690520287,0.194171890616417,0.175164818763733,0.00149259169120342,48,"short cycle crop"
"1657",1657,0.0982265174388885,0.0632664933800697,0.0441182367503643,0.0641479715704918,0.0949492901563644,0.129477381706238,0.139009118080139,0.167511031031609,0.190626204013824,0.176517486572266,0.155737683176994,0.144248306751251,0.000609954702667892,48,"short cycle crop"
"1658",1658,0.00251815863884985,1.80731913133059e-05,0.000100894481875002,0.00814629904925823,0.0382399298250675,0.0798360854387283,0.102386228740215,0.1053776293993,0.0937919020652771,0.0732763037085533,0.0592884011566639,0.0411827974021435,0.000340303522534668,48,"mandarin"
"1659",1659,0.0118671944364905,0.00211999076418579,0.00182349316310138,0.0146758332848549,0.0395906567573547,0.0635184720158577,0.0885406881570816,0.094121441245079,0.0823887288570404,0.0672482848167419,0.0540188476443291,0.0380856804549694,0.000357961602276191,48,"mandarin"
"1660",1660,0.0449994392693043,0.0803454145789146,0.07331682741642,0.0899486988782883,0.105626776814461,0.111176319420338,0.0928558632731438,0.0620553269982338,0.0518326126039028,0.0523778460919857,0.0547476746141911,0.0560471788048744,0.000711416709236801,54,"table grape"
"1661",1661,0.0631780177354813,0.0988850891590118,0.0695607140660286,0.0814670026302338,0.0952749103307724,0.0960798412561417,0.0743177160620689,0.0580443702638149,0.0507999807596207,0.0513206124305725,0.0536485835909843,0.057923398911953,0.000672692840453237,54,"table grape"
"1662",1662,0.0474081262946129,0.0821863040328026,0.0740079283714294,0.0911261290311813,0.106753788888454,0.107807710766792,0.0833346024155617,0.0570942610502243,0.0492199398577213,0.0473676510155201,0.0484018437564373,0.0537635423243046,0.000567442213650793,54,"table grape"
"1663",1663,0.0527810528874397,0.0897022858262062,0.0742863416671753,0.0926241055130959,0.106010802090168,0.106453560292721,0.0772143676877022,0.0558311901986599,0.0523319281637669,0.051150593906641,0.0520299337804317,0.057240042835474,0.000800079375039786,54,"table grape"
"1664",1664,0.0642944872379303,0.106349222362041,0.0760397687554359,0.0928711369633675,0.106796704232693,0.108415357768536,0.0862121433019638,0.0698841363191605,0.0609683319926262,0.0602490529417992,0.0529589615762234,0.0629033818840981,0.0005545734311454,54,"table grape"
"1665",1665,0.0339552499353886,0.0588010549545288,0.0669316127896309,0.0730765536427498,0.0993707031011581,0.127616584300995,0.105358771979809,0.0656831413507462,0.0445417501032352,0.040282491594553,0.0405731052160263,0.0429775081574917,0.000708406732883304,54,"table grape"
"1666",1666,0.024858146905899,0.0589090958237648,0.087572418153286,0.0826810374855995,0.108216002583504,0.127675622701645,0.103031933307648,0.0687393993139267,0.0563990026712418,0.0511980727314949,0.0513614341616631,0.048426765948534,0.000466621393570676,54,"table grape"
"1667",1667,0.0682850107550621,0.0595142655074596,0.0568896569311619,0.0718319863080978,0.0879509150981903,0.10818438231945,0.121120847761631,0.125165715813637,0.117302082479,0.104823522269726,0.0934552475810051,0.0814837515354156,0.000339041755069047,54,"olive"
"1668",1668,0.0665194317698479,0.0520184524357319,0.054500125348568,0.0681471973657608,0.083933562040329,0.115499295294285,0.136224418878555,0.137044355273247,0.126241326332092,0.116450466215611,0.100878581404686,0.0869829654693604,0.000314492848701775,54,"olive"
"1669",1669,0.0373342148959637,0.0194030459970236,0.0174256376922131,0.0423557013273239,0.0657228603959084,0.101560771465302,0.121731549501419,0.126885265111923,0.118295311927795,0.107186838984489,0.0884091481566429,0.0678050667047501,0.000821363879367709,54,"olive"
"1670",1670,0.063219852745533,0.0548720806837082,0.0538412816822529,0.0710644870996475,0.0811392292380333,0.112992398440838,0.144434928894043,0.146616458892822,0.137863516807556,0.126742526888847,0.112910270690918,0.099064826965332,0.000262303976342082,54,"olive"
"1671",1671,0.0280779115855694,0.0124708712100983,0.0126801803708076,0.0286978725343943,0.0470059141516685,0.0666323974728584,0.0834616497159004,0.0851045995950699,0.0783553719520569,0.0711734294891357,0.0628383085131645,0.0547806173563004,0.000484233751194552,54,"olive"
"1672",1672,0.036530926823616,0.0239148829132318,0.0207692384719849,0.036687683314085,0.0556514337658882,0.072211854159832,0.0858770534396172,0.0929063782095909,0.0906747505068779,0.0814630910754204,0.0722310766577721,0.062182143330574,0.000319220620440319,54,"olive"
"1673",1673,0.052435390651226,0.0409888438880444,0.0400415025651455,0.053281020373106,0.0665625259280205,0.0806036815047264,0.0936199352145195,0.0998061895370483,0.0940699279308319,0.0850142166018486,0.0775031596422195,0.0704618766903877,0.000306909438222647,54,"olive"
