"","ID","ndvi_Jan","ndvi_Feb","ndvi_Mar","ndvi_Apr","ndvi_May","ndvi_Jun","ndvi_Jul","ndvi_Aug","ndvi_Sep","ndvi_Oct","ndvi_Nov","ndvi_Dec","ndvi_pen","n","specie"
"829",829,0.734288513660431,0.786777079105377,0.783396303653717,0.660963296890259,0.519439041614532,0.430577367544174,0.400067865848541,0.402725040912628,0.413845747709274,0.427811056375504,0.460908114910126,0.518251717090607,0.00736640952527523,47,"olive"
"830",830,0.569146692752838,0.599583566188812,0.599081814289093,0.517812728881836,0.422097980976105,0.353721529245377,0.335221320390701,0.337047606706619,0.373870760202408,0.414263159036636,0.473819971084595,0.566079258918762,0.00526786176487803,47,"olive"
"831",831,0.594940662384033,0.657984972000122,0.645743727684021,0.541522264480591,0.412255674600601,0.343465209007263,0.339125722646713,0.362194836139679,0.407125204801559,0.445426166057587,0.510379612445831,0.598133862018585,0.00541890086606145,47,"olive"
"832",832,0.596214115619659,0.642143845558167,0.639386594295502,0.553401291370392,0.433207124471664,0.364011645317078,0.344739615917206,0.363464653491974,0.408614724874496,0.457211822271347,0.530677199363708,0.632126569747925,0.00446687638759613,47,"olive"
"833",833,0.447116047143936,0.492560625076294,0.478528678417206,0.390124827623367,0.335371434688568,0.328204751014709,0.346217721700668,0.379184246063232,0.410739868879318,0.426642239093781,0.410883665084839,0.411735951900482,0.00349183869548142,47,"olive"
"834",834,0.439361929893494,0.490266025066376,0.456054002046585,0.385219603776932,0.349733918905258,0.34457403421402,0.389381408691406,0.4262974858284,0.475336343050003,0.484466314315796,0.468690484762192,0.458712518215179,0.0020263793412596,47,"olive"
"835",835,0.447477728128433,0.478085905313492,0.452302515506744,0.377140074968338,0.345165222883224,0.325423330068588,0.339704304933548,0.393280446529388,0.453625917434692,0.46843758225441,0.461752891540527,0.464073181152344,0.00261377799324691,47,"olive"
"836",836,0.520780146121979,0.549414038658142,0.523694455623627,0.443674206733704,0.385577499866486,0.357418060302734,0.361719012260437,0.405945688486099,0.452308058738708,0.459648758172989,0.454291582107544,0.461446136236191,0.00230588973499835,47,"olive"
"837",837,0.481919080018997,0.489157646894455,0.482421338558197,0.424818307161331,0.396123588085175,0.36629718542099,0.393501192331314,0.435748994350433,0.48857969045639,0.498282998800278,0.489946633577347,0.491081923246384,0.00416783057153225,47,"olive"
"838",838,0.530037045478821,0.598896682262421,0.579150199890137,0.462409824132919,0.367415815591812,0.331179410219193,0.343481779098511,0.380296528339386,0.426016867160797,0.429408490657806,0.441562414169312,0.464857578277588,0.0043161166831851,47,"olive"
"839",839,0.5294468998909,0.574882864952087,0.561127245426178,0.452493131160736,0.391121566295624,0.359512567520142,0.382766962051392,0.424701362848282,0.473113566637039,0.485450446605682,0.494489669799805,0.518153786659241,0.00330392178148031,47,"olive"
"840",840,0.562574446201324,0.598524272441864,0.526219129562378,0.44180029630661,0.3519027531147,0.320245832204819,0.322643041610718,0.358792394399643,0.379688829183578,0.389302790164948,0.399661868810654,0.434543401002884,0.00300624431110919,47,"olive"
"841",841,0.707823634147644,0.761053681373596,0.728682041168213,0.588129937648773,0.475862175226212,0.427231520414352,0.426901996135712,0.456820905208588,0.471859037876129,0.46528947353363,0.464483201503754,0.51916241645813,0.00480253295972943,47,"olive"
"842",842,0.792688488960266,0.88025826215744,0.855061233043671,0.669829308986664,0.523867309093475,0.440950810909271,0.431666254997253,0.443138271570206,0.462648034095764,0.46223258972168,0.487728148698807,0.579269826412201,0.00715598277747631,47,"olive"
"843",843,0.706668078899384,0.790488660335541,0.755823493003845,0.597637116909027,0.483832687139511,0.428293704986572,0.415969699621201,0.451026737689972,0.478272706270218,0.477853745222092,0.494461238384247,0.562076985836029,0.00394604727625847,47,"olive"
"844",844,0.816995561122894,0.880987167358398,0.844287633895874,0.694111704826355,0.517563819885254,0.447378635406494,0.435827106237411,0.460261046886444,0.480099201202393,0.474859714508057,0.509455025196075,0.597302377223969,0.00878144335001707,47,"olive"
"845",845,0.767498791217804,0.831845700740814,0.821897685527802,0.634514808654785,0.495714336633682,0.432458251714706,0.423340350389481,0.450460284948349,0.470124244689941,0.463669568300247,0.498828649520874,0.583390176296234,0.00796340964734554,47,"olive"
"846",846,0.471188575029373,0.494252115488052,0.469325035810471,0.406697541475296,0.336715787649155,0.304458230733871,0.32396274805069,0.36181378364563,0.394730657339096,0.40423059463501,0.420563459396362,0.454884856939316,0.00342904357239604,47,"olive"
"847",847,0.636900842189789,0.674434423446655,0.629975736141205,0.523467659950256,0.417754650115967,0.362458318471909,0.377479195594788,0.40428763628006,0.430378347635269,0.432171404361725,0.448629558086395,0.494289338588715,0.00686577288433909,47,"olive"
"848",848,0.640585899353027,0.632571041584015,0.617498993873596,0.555774927139282,0.446093291044235,0.37285315990448,0.368583112955093,0.400914818048477,0.449819684028625,0.499263405799866,0.561034083366394,0.633109271526337,0.00507240509614348,47,"olive"
"849",849,0.505471110343933,0.539979219436646,0.534510791301727,0.485067397356033,0.411421060562134,0.368286699056625,0.374464362859726,0.398338615894318,0.452215075492859,0.478352576494217,0.471478700637817,0.460506796836853,0.00649103568866849,47,"olive"
"850",850,0.626707136631012,0.653144836425781,0.636973977088928,0.543611466884613,0.416578143835068,0.34026050567627,0.331320852041245,0.35357603430748,0.405982494354248,0.455746471881866,0.52142071723938,0.603028237819672,0.00556796090677381,47,"olive"
"851",851,0.705533504486084,0.706766843795776,0.691323637962341,0.596660792827606,0.469888776540756,0.394116997718811,0.39640611410141,0.42308309674263,0.458420008420944,0.481071978807449,0.532226741313934,0.619047045707703,0.00770740490406752,47,"olive"
"852",852,0.573184669017792,0.627430319786072,0.587014317512512,0.490240514278412,0.416640490293503,0.375911563634872,0.392488926649094,0.426457345485687,0.465283334255219,0.463693737983704,0.462762027978897,0.498580932617188,0.0028753203805536,47,"olive"
"853",853,0.534664154052734,0.575575172901154,0.551856219768524,0.448896139860153,0.404675334692001,0.36529803276062,0.37421527504921,0.405185431241989,0.442455738782883,0.456225365400314,0.460734874010086,0.4963398873806,0.00314304209314287,47,"olive"
"854",854,0.484490156173706,0.518418908119202,0.490917026996613,0.414168030023575,0.361046880483627,0.33264371752739,0.342993557453156,0.370932161808014,0.400629788637161,0.407029360532761,0.411434859037399,0.446266740560532,0.00248416815884411,47,"olive"
"855",855,0.557763516902924,0.622768104076385,0.565678656101227,0.458254039287567,0.391333490610123,0.341593474149704,0.357400417327881,0.392702877521515,0.42752605676651,0.440142273902893,0.456512808799744,0.495193153619766,0.0033103316091001,47,"olive"
"856",856,0.5674187541008,0.617486178874969,0.552532076835632,0.451540231704712,0.387341856956482,0.343009233474731,0.349369198083878,0.388021200895309,0.424429774284363,0.450275599956512,0.471372485160828,0.520903706550598,0.00386901665478945,47,"olive"
"857",857,0.700669169425964,0.727402806282043,0.702615857124329,0.636783838272095,0.517969250679016,0.430153578519821,0.393458247184753,0.42549592256546,0.473010540008545,0.51773202419281,0.577525556087494,0.633162081241608,0.00972841307520866,47,"olive"
"858",858,0.992303788661957,0.999510169029236,0.999515056610107,0.963089406490326,0.849027514457703,0.715284705162048,0.648781597614288,0.657520234584808,0.684964299201965,0.715121746063232,0.753571629524231,0.805648505687714,0.0144592225551605,47,"mandarin"
"859",859,0.999774515628815,0.999320805072784,0.999399363994598,0.981491327285767,0.88660454750061,0.74131453037262,0.67121833562851,0.664789855480194,0.693143784999847,0.734591424465179,0.788568079471588,0.854416966438293,0.0153020368888974,47,"mandarin"
"860",860,0.999572336673737,0.999315500259399,0.999428391456604,0.995290696620941,0.919205009937286,0.775344491004944,0.683124601840973,0.657700657844543,0.705557227134705,0.760117411613464,0.783342659473419,0.835036098957062,0.0197302009910345,47,"mandarin"
"861",861,0.997197031974792,0.999238729476929,0.999413669109344,0.989798665046692,0.883217692375183,0.729779541492462,0.607005000114441,0.581250607967377,0.643856704235077,0.679904282093048,0.734381675720215,0.805238783359528,0.0170459970831871,47,"mandarin"
"862",862,0.995068550109863,0.999466359615326,0.9995037317276,0.976804077625275,0.859054327011108,0.686407387256622,0.564923226833344,0.550592541694641,0.608312964439392,0.640121698379517,0.673286974430084,0.740264534950256,0.0206964239478111,47,"mandarin"
"863",863,0.978507936000824,1,0.999534010887146,0.948351919651031,0.831757307052612,0.690452933311462,0.579927504062653,0.556649088859558,0.60017853975296,0.624963045120239,0.661745488643646,0.719747424125671,0.0126049229875207,47,"mandarin"
"864",864,0.984543800354004,0.999997913837433,0.999781131744385,0.968718707561493,0.83008885383606,0.696198105812073,0.5701624751091,0.5399010181427,0.609602987766266,0.637063503265381,0.685770571231842,0.753713250160217,0.0130724376067519,47,"mandarin"
"865",865,0.995100438594818,0.999303817749023,0.99944657087326,0.967765092849731,0.840596079826355,0.642482161521912,0.569974303245544,0.567356824874878,0.600241839885712,0.643668413162231,0.667201042175293,0.760413885116577,0.0198550932109356,47,"mandarin"
"866",866,1,0.999446332454681,0.999475359916687,0.996971428394318,0.920285761356354,0.758638262748718,0.653320252895355,0.607977092266083,0.660348117351532,0.721194624900818,0.800792574882507,0.867129981517792,0.0209898967295885,47,"mandarin"
"867",867,0.99694949388504,0.999170541763306,0.999486863613129,0.983379900455475,0.868121325969696,0.711880505084991,0.615594089031219,0.585490643978119,0.62834894657135,0.684652984142303,0.726319909095764,0.806206822395325,0.0151487309485674,47,"mandarin"
"868",868,0.998639822006226,0.99918931722641,0.999355554580688,0.984402775764465,0.886676609516144,0.737355887889862,0.615196228027344,0.608555495738983,0.691040098667145,0.710349798202515,0.748656451702118,0.800901710987091,0.0251695886254311,47,"mandarin"
"869",869,0.999299466609955,0.999278426170349,0.999400675296783,0.977125763893127,0.883245587348938,0.712080419063568,0.593413829803467,0.559515118598938,0.60160356760025,0.652211666107178,0.717107474803925,0.801763474941254,0.0223524700850248,47,"mandarin"
"870",870,0.994230449199677,0.999342381954193,0.999527275562286,0.986102938652039,0.86948823928833,0.707900166511536,0.606315433979034,0.565317571163177,0.61168247461319,0.658728837966919,0.717225015163422,0.789058029651642,0.0200893003493547,47,"mandarin"
"871",871,1,0.999397933483124,0.999427437782288,0.992115199565887,0.899766027927399,0.717842400074005,0.62479567527771,0.581493496894836,0.627610981464386,0.676937401294708,0.748340547084808,0.799858510494232,0.0253600124269724,47,"mandarin"
"872",872,0.553829193115234,0.566583156585693,0.613521635532379,0.554858505725861,0.483723998069763,0.444668799638748,0.424939811229706,0.449248909950256,0.493219554424286,0.492775291204453,0.493218809366226,0.502023994922638,0.00557566387578845,47,"olive"
"873",873,0.565084278583527,0.585663616657257,0.617478549480438,0.557962357997894,0.487768530845642,0.441003441810608,0.446082442998886,0.493923485279083,0.534119069576263,0.522612154483795,0.505250632762909,0.494907170534134,0.00467673176899552,47,"olive"
"874",874,0.539291143417358,0.540731310844421,0.569482564926147,0.545358240604401,0.496030420064926,0.455982804298401,0.45461705327034,0.471857726573944,0.494316339492798,0.502162277698517,0.498146384954453,0.500096380710602,0.00453704269602895,47,"olive"
"875",875,0.499041706323624,0.527437806129456,0.514084935188293,0.455472946166992,0.394606381654739,0.362093180418015,0.368253797292709,0.382593095302582,0.408326685428619,0.405634224414825,0.400174558162689,0.396938860416412,0.00432683387771249,47,"olive"
"876",876,0.533608019351959,0.546733975410461,0.538764595985413,0.470285296440125,0.418117463588715,0.384037166833878,0.386058360338211,0.413163781166077,0.428074985742569,0.414994716644287,0.412691712379456,0.408080875873566,0.00607947958633304,47,"olive"
"877",877,0.47786745429039,0.547361135482788,0.533070206642151,0.45244225859642,0.3933065533638,0.351314723491669,0.353986173868179,0.36763072013855,0.384596556425095,0.38675582408905,0.393679589033127,0.400846123695374,0.00471107335761189,47,"olive"
"878",878,0.490147560834885,0.548410892486572,0.554288923740387,0.483133375644684,0.42092901468277,0.382045716047287,0.371605902910233,0.393017739057541,0.425669580698013,0.439948946237564,0.43260645866394,0.428125590085983,0.00511251157149673,47,"olive"
"879",879,0.829126358032227,0.936879515647888,0.952606916427612,0.768959999084473,0.381471514701843,0.166070878505707,0.137022987008095,0.127765715122223,0.273666501045227,0.50571072101593,0.58261102437973,0.576687633991241,0.0105400634929538,47,"short cycle crop"
"880",880,0.891643106937408,0.960401117801666,0.944973886013031,0.71305513381958,0.364708065986633,0.170464053750038,0.134345382452011,0.129032656550407,0.30533441901207,0.628858149051666,0.719338297843933,0.655081927776337,0.0209526084363461,47,"short cycle crop"
"881",881,0.804158866405487,0.82326078414917,0.694483697414398,0.5894495844841,0.365859627723694,0.172043785452843,0.144334778189659,0.141113221645355,0.267703682184219,0.465571075677872,0.528368055820465,0.538967788219452,0.00726509792730212,47,"short cycle crop"
"882",882,0.908548295497894,0.879391074180603,0.764591693878174,0.68623673915863,0.303654581308365,0.14380744099617,0.122437670826912,0.122936822474003,0.320572435855865,0.58262974023819,0.618566632270813,0.563475012779236,0.0323259606957436,47,"short cycle crop"
"883",883,0.498783767223358,0.380418509244919,0.303414285182953,0.216249853372574,0.173428058624268,0.142837062478065,0.150626003742218,0.287181586027145,0.546858727931976,0.608776450157166,0.611796617507935,0.669454336166382,0.0107068605720997,47,"short cycle crop"
"884",884,0.879097521305084,0.915290951728821,0.828926384449005,0.653655350208282,0.226602554321289,0.151524811983109,0.223286211490631,0.416448265314102,0.584907829761505,0.622016727924347,0.607339024543762,0.608555436134338,0.0380014069378376,47,"short cycle crop"
"885",885,0.898117423057556,0.938396155834198,0.922207772731781,0.716034531593323,0.201269268989563,0.127317652106285,0.121401242911816,0.226009175181389,0.454181969165802,0.52958756685257,0.621567606925964,0.744732737541199,0.0765941217541695,47,"short cycle crop"
"886",886,0.632671356201172,0.514795064926147,0.422830522060394,0.24999175965786,0.171302899718285,0.153351232409477,0.190771952271461,0.201580613851547,0.438817530870438,0.635700225830078,0.786742925643921,0.888752520084381,0.0331991724669933,47,"short cycle crop"
"887",887,0.48208487033844,0.483780115842819,0.339810341596603,0.178839132189751,0.16963329911232,0.126581683754921,0.127320185303688,0.115446276962757,0.201280951499939,0.488414615392685,0.669055640697479,0.735143959522247,0.0096282297745347,47,"short cycle crop"
"888",888,0.403427094221115,0.296382516622543,0.271568834781647,0.258017331361771,0.237933993339539,0.352531522512436,0.464784622192383,0.458620131015778,0.441495805978775,0.43314403295517,0.441867858171463,0.436161190271378,0.0233645588159561,47,"walnut"
"889",889,0.381725996732712,0.276482254266739,0.267274707555771,0.247653618454933,0.231557875871658,0.328516572713852,0.448050260543823,0.441565155982971,0.435950815677643,0.421453505754471,0.417591780424118,0.408225506544113,0.0167849063873291,47,"walnut"
"890",890,0.552434146404266,0.648135662078857,0.660942316055298,0.557473301887512,0.473002344369888,0.415055125951767,0.364323437213898,0.357180505990982,0.38737753033638,0.418764859437943,0.501802980899811,0.591128289699554,0.00871499441564083,47,"mandarin"
"891",891,0.599692046642303,0.701776027679443,0.713872969150543,0.595416724681854,0.49884569644928,0.450308918952942,0.428408712148666,0.387958467006683,0.415189892053604,0.438575446605682,0.513181626796722,0.595415413379669,0.00898200180381536,47,"mandarin"
"892",892,0.487821698188782,0.589017987251282,0.609885275363922,0.516071677207947,0.428750813007355,0.383465111255646,0.354972541332245,0.345102727413177,0.383728265762329,0.400272846221924,0.465256750583649,0.511013925075531,0.00681920303031802,47,"mandarin"
"893",893,0.633508384227753,0.75003057718277,0.724016129970551,0.619268417358398,0.503270626068115,0.447483211755753,0.399915397167206,0.383431643247604,0.408201575279236,0.474778175354004,0.5822474360466,0.657001614570618,0.0105619821697474,47,"mandarin"
"894",894,0.565195739269257,0.689911425113678,0.689335525035858,0.566526532173157,0.460869193077087,0.408443123102188,0.359489679336548,0.345842719078064,0.379773139953613,0.421772360801697,0.47399491071701,0.53851306438446,0.00647455221042037,47,"mandarin"
"895",895,0.533489108085632,0.666637599468231,0.662267923355103,0.556263387203217,0.442519992589951,0.401060074567795,0.351357787847519,0.348061770200729,0.367557644844055,0.412924259901047,0.46606171131134,0.519154012203217,0.0065978029742837,47,"mandarin"
"896",896,0.50774359703064,0.516170978546143,0.535390257835388,0.444302976131439,0.493700325489044,0.790532529354095,0.76208484172821,0.664237082004547,0.600303649902344,0.517730176448822,0.409217685461044,0.348088353872299,0.0269827377051115,47,"almond"
"897",897,0.420477688312531,0.406857252120972,0.470754653215408,0.38875213265419,0.490107893943787,0.612765371799469,0.561107099056244,0.524110674858093,0.460705548524857,0.370591431856155,0.351249814033508,0.322523057460785,0.0236082710325718,47,"almond"
"898",898,0.468007624149323,0.441569834947586,0.474113017320633,0.410011112689972,0.48506361246109,0.720049202442169,0.670802235603333,0.594738364219666,0.532960653305054,0.463201463222504,0.371212661266327,0.330897212028503,0.0210055075585842,47,"almond"
"899",899,0.441204190254211,0.438564747571945,0.493631809949875,0.46534988284111,0.632397055625916,0.766939043998718,0.692695558071136,0.602243900299072,0.507251560688019,0.41170272231102,0.435592710971832,0.41357159614563,0.0197054352611303,47,"almond"
"900",900,0.36246532201767,0.727860987186432,0.856885612010956,0.800499498844147,0.598951160907745,0.52380096912384,0.40513551235199,0.283041447401047,0.149169653654099,0.159283027052879,0.677534997463226,0.865088880062103,0.0174109973013401,49,"short cycle crop"
"901",901,0.412980526685715,0.856956958770752,0.943502128124237,0.87807297706604,0.649739325046539,0.480027288198471,0.365421205759048,0.228275939822197,0.133174628019333,0.153684765100479,0.710211873054504,0.893041551113129,0.0125767691060901,49,"short cycle crop"
"902",902,0.407412171363831,0.847919106483459,0.942867338657379,0.851398289203644,0.588334619998932,0.491329073905945,0.415356308221817,0.291777402162552,0.146921008825302,0.196632534265518,0.760687291622162,0.900410234928131,0.0120552759617567,49,"short cycle crop"
"903",903,0.823862910270691,0.399757444858551,0.24624639749527,0.207124426960945,0.167738422751427,0.189309686422348,0.298636853694916,0.334679514169693,0.600698471069336,0.742685556411743,0.838197827339172,0.867181003093719,0.0140501577407122,49,"short cycle crop"
"904",904,0.934578776359558,0.635850846767426,0.244449079036713,0.191530644893646,0.15495178103447,0.155244559049606,0.213985875248909,0.229066833853722,0.387476205825806,0.493623375892639,0.628482639789581,0.73670893907547,0.00885224062949419,49,"short cycle crop"
"905",905,0.854672610759735,0.462646186351776,0.219339296221733,0.183618262410164,0.148150682449341,0.140830978751183,0.199625447392464,0.241833209991455,0.506607890129089,0.698720693588257,0.846585512161255,0.897771060466766,0.0058274557814002,49,"short cycle crop"
"906",906,0.895631372928619,0.463278770446777,0.217701315879822,0.188672378659248,0.141258344054222,0.15218211710453,0.231188639998436,0.264081031084061,0.480577498674393,0.597850978374481,0.760140836238861,0.856539964675903,0.00975828524678946,49,"short cycle crop"
"907",907,0.371271938085556,0.783566296100616,0.913114845752716,0.83470219373703,0.617886900901794,0.555950462818146,0.441744804382324,0.261756390333176,0.128622263669968,0.134411126375198,0.656881868839264,0.88522082567215,0.010595528408885,49,"short cycle crop"
"908",908,0.375674933195114,0.812394618988037,0.947910785675049,0.837894856929779,0.607109844684601,0.463671118021011,0.362136632204056,0.26012596487999,0.174624785780907,0.134554967284203,0.146533831954002,0.146899089217186,0.0124579593539238,49,"short cycle crop"
"909",909,0.415779531002045,0.834759473800659,0.951094090938568,0.843153238296509,0.562212467193604,0.467254281044006,0.400566518306732,0.304558545351028,0.215984582901001,0.181321874260902,0.145659446716309,0.14866815507412,0.0104481894522905,49,"short cycle crop"
"910",910,0.397395670413971,0.694909930229187,0.872321486473083,0.781413853168488,0.545516908168793,0.525593161582947,0.453067153692245,0.337779730558395,0.212458729743958,0.156197860836983,0.122118778526783,0.124201998114586,0.00994087476283312,49,"short cycle crop"
"911",911,0.403692454099655,0.801524341106415,0.930242776870728,0.816467106342316,0.543213188648224,0.470679759979248,0.375092774629593,0.267104983329773,0.191095009446144,0.165265902876854,0.142921254038811,0.142156660556793,0.0112956967204809,49,"short cycle crop"
"912",912,0.42095610499382,0.859803438186646,0.970070362091064,0.898918271064758,0.682086408138275,0.542812705039978,0.42769867181778,0.318165272474289,0.216999858617783,0.180309534072876,0.13985376060009,0.140554144978523,0.00878884084522724,49,"short cycle crop"
"913",913,0.925840497016907,0.76265811920166,0.33989080786705,0.242352455854416,0.158878862857819,0.148340299725533,0.144499629735947,0.152433082461357,0.150026857852936,0.123247347772121,0.143857255578041,0.137860968708992,0.00849792454391718,49,"short cycle crop"
"914",914,0.943381011486053,0.800163626670837,0.322824746370316,0.200702160596848,0.175237149000168,0.146194338798523,0.145542830228806,0.142541363835335,0.146527335047722,0.132474720478058,0.141307905316353,0.142810985445976,0.00439668446779251,49,"short cycle crop"
"915",915,0.932813048362732,0.932001948356628,0.872015953063965,0.890201270580292,0.816522300243378,0.452777355909348,0.197048112750053,0.185210630297661,0.175991773605347,0.170349329710007,0.179703310132027,0.178015798330307,0.019540224224329,49,"short cycle crop"
"916",916,0.771452367305756,0.421519458293915,0.354308873414993,0.321222692728043,0.454782247543335,0.788355588912964,0.805042922496796,0.823187947273254,0.796660125255585,0.76046085357666,0.749270915985107,0.52874094247818,0.140376970171928,49,"walnut"
"917",917,0.607020556926727,0.400148689746857,0.312539458274841,0.292366147041321,0.441289275884628,0.742690443992615,0.736213445663452,0.739312469959259,0.738434970378876,0.679066896438599,0.601794302463531,0.364531874656677,0.123099699616432,49,"walnut"
"918",918,0.769508540630341,0.477316945791245,0.369199395179749,0.334879755973816,0.50999927520752,0.819813847541809,0.80658632516861,0.819901823997498,0.800680160522461,0.771764397621155,0.755565702915192,0.451352536678314,0.20719987154007,49,"walnut"
"919",919,0.794917285442352,0.467551410198212,0.363967746496201,0.32821848988533,0.474404364824295,0.811375260353088,0.828806757926941,0.84852010011673,0.835354030132294,0.799737632274628,0.783423006534576,0.525695502758026,0.204898372292519,49,"walnut"
"920",920,0.748358011245728,0.471672564744949,0.294517874717712,0.254943192005157,0.254118293523788,0.450743496417999,0.591394066810608,0.5709388256073,0.568199157714844,0.554424643516541,0.572669982910156,0.60666835308075,0.00910530053079128,49,"walnut"
"921",921,0.712623357772827,0.473921298980713,0.290105253458023,0.262224733829498,0.251776456832886,0.453278958797455,0.587172389030457,0.559353768825531,0.560278296470642,0.539838075637817,0.557614088058472,0.583232760429382,0.008373380638659,49,"walnut"
"922",922,0.73524534702301,0.40427577495575,0.360927015542984,0.329530477523804,0.451136440038681,0.811949253082275,0.847085475921631,0.84168940782547,0.824263036251068,0.787488102912903,0.765534579753876,0.485743463039398,0.0893029049038887,49,"walnut"
"923",923,0.750669777393341,0.40193897485733,0.359168082475662,0.32808718085289,0.473653852939606,0.84585052728653,0.852758824825287,0.836240351200104,0.822200834751129,0.788051247596741,0.752510130405426,0.411505252122879,0.044254507869482,49,"walnut"
"924",924,0.750451445579529,0.413316577672958,0.378011465072632,0.338903218507767,0.467509597539902,0.810072004795074,0.812799990177155,0.80511063337326,0.793080687522888,0.760866224765778,0.727244317531586,0.444404006004333,0.0861592590808868,49,"walnut"
"925",925,0.712017595767975,0.379396617412567,0.343617171049118,0.304439395666122,0.397965967655182,0.704281687736511,0.709194660186768,0.724982380867004,0.706700265407562,0.677234649658203,0.643175005912781,0.47939744591713,0.135941356420517,49,"walnut"
"926",926,0.665465831756592,0.289253681898117,0.258917391300201,0.22700323164463,0.225313633680344,0.391548842191696,0.529917538166046,0.537549674510956,0.513575494289398,0.506379842758179,0.523690283298492,0.549203991889954,0.0284296218305826,49,"walnut"
"927",927,0.64818263053894,0.270335912704468,0.250308632850647,0.229246944189072,0.219075322151184,0.426219999790192,0.5950728058815,0.575017273426056,0.556095242500305,0.559017896652222,0.583073079586029,0.54721873998642,0.0305764861404896,49,"walnut"
"928",928,0.694260120391846,0.314883440732956,0.256014794111252,0.235592693090439,0.227805957198143,0.374065160751343,0.596600472927094,0.598360061645508,0.573073863983154,0.576126575469971,0.597196519374847,0.592450380325317,0.0138319134712219,49,"walnut"
"929",929,0.687313318252563,0.308919668197632,0.255646735429764,0.229364797472954,0.220464468002319,0.408186763525009,0.58402556180954,0.558561980724335,0.546192288398743,0.537041544914246,0.557956516742706,0.577884256839752,0.0127916941419244,49,"walnut"
"930",930,0.707723319530487,0.344519466161728,0.261020213365555,0.229619145393372,0.216798812150955,0.347663968801498,0.568027317523956,0.566877901554108,0.552070379257202,0.546858370304108,0.565645515918732,0.599788844585419,0.00831987336277962,49,"walnut"
"931",931,0.943269729614258,0.970776855945587,0.958695530891418,0.91160774230957,0.861150503158569,0.843236923217773,0.548423767089844,0.165414616465569,0.158463791012764,0.443170994520187,0.57017982006073,0.746540665626526,0.0161221474409103,50,"short cycle crop"
"932",932,0.897008895874023,0.938449323177338,0.958301484584808,0.924929320812225,0.900024354457855,0.850224316120148,0.62538754940033,0.226885452866554,0.182215958833694,0.533222079277039,0.679960191249847,0.836024403572083,0.0132724847644567,50,"short cycle crop"
"933",933,0.879871606826782,0.919163823127747,0.955401659011841,0.893676817417145,0.809809565544128,0.754211604595184,0.508795976638794,0.212860926985741,0.174796849489212,0.434023946523666,0.578813016414642,0.777653694152832,0.0133554777130485,50,"short cycle crop"
"934",934,0.950756371021271,0.961084365844727,0.955472111701965,0.943677604198456,0.871033132076263,0.475911736488342,0.177064701914787,0.147667944431305,0.133954510092735,0.150515615940094,0.165478140115738,0.179777801036835,0.0456001870334148,50,"short cycle crop"
"935",935,0.923027813434601,0.942162454128265,0.952003180980682,0.929121136665344,0.85492479801178,0.807601690292358,0.570610344409943,0.203664153814316,0.159422516822815,0.444125056266785,0.713781535625458,0.828669965267181,0.0110534122213721,50,"short cycle crop"
"936",936,0.909383118152618,0.925034642219543,0.949888110160828,0.89151805639267,0.686000227928162,0.536960005760193,0.214418292045593,0.169725626707077,0.153755128383636,0.365842163562775,0.561183929443359,0.62639993429184,0.0255678202956915,50,"short cycle crop"
"937",937,0.947019755840302,0.956376433372498,0.943060457706451,0.932880997657776,0.879534900188446,0.811315715312958,0.552962124347687,0.253222227096558,0.167414337396622,0.190103843808174,0.233590811491013,0.289172381162643,0.00671999761834741,50,"short cycle crop"
"938",938,0.821061968803406,0.678920149803162,0.709100782871246,0.566925466060638,0.78915947675705,0.854096412658691,0.578015565872192,0.563556671142578,0.411305874586105,0.23214365541935,0.295136541128159,0.271161377429962,0.028485756367445,42,"forage"
"939",939,0.856103897094727,0.909984886646271,0.793822646141052,0.374556362628937,0.730542778968811,0.863624095916748,0.566619217395782,0.532752096652985,0.326949715614319,0.230045855045319,0.206203937530518,0.200813114643097,0.053464412689209,42,"forage"
"940",940,0.865166127681732,0.940183460712433,0.776884973049164,0.436756521463394,0.810940086841583,0.899704217910767,0.66871041059494,0.599757254123688,0.45855450630188,0.257783234119415,0.588539302349091,0.381671577692032,0.0643181130290031,42,"forage"
"941",941,0.849767982959747,0.882364571094513,0.5565385222435,0.307302206754684,0.782564520835876,0.826142966747284,0.421688139438629,0.559121549129486,0.398291349411011,0.221882045269012,0.720630764961243,0.582922160625458,0.0869048982858658,42,"forage"
"942",942,0.796642601490021,0.884300887584686,0.885672509670258,0.829963088035583,0.671437859535217,0.402556627988815,0.241087704896927,0.178889855742455,0.159428492188454,0.154277756810188,0.162545323371887,0.167327269911766,0.00499542616307735,42,"short cycle crop"
"943",943,0.738615572452545,0.642246723175049,0.398456066846848,0.477313727140427,0.782442152500153,0.257953077554703,0.0992593988776207,0.0955846384167671,0.095069445669651,0.163487195968628,0.379729598760605,0.578437983989716,0.039533942937851,42,"short cycle crop"
"944",944,0.976228952407837,0.966875076293945,0.843638300895691,0.427513808012009,0.193087756633759,0.155976235866547,0.121483989059925,0.107587829232216,0.245276302099228,0.483187943696976,0.557265520095825,0.495190888643265,0.00816234014928341,42,"short cycle crop"
"945",945,0.786942064762115,0.845152378082275,0.811080932617188,0.495515882968903,0.178857579827309,0.129902198910713,0.112856365740299,0.101106330752373,0.106222920119762,0.105167105793953,0.390688985586166,0.833606362342834,0.0156657118350267,42,"short cycle crop"
