,id,id_test,id_train,specie_test,specie_train,score,score_sum,score_norm,score_norm_mean
245,246,1210,1209,8,8,0.39831718916796777,2.437468780133403,0.16341427320606247,0.19117445289122184
246,247,1671,234,8,8,0.3312424804391101,1.774754389582828,0.18664130788090155,0.2
247,248,238,164,8,8,0.13192971931605146,1.0975605488115847,0.12020267989670562,0.2
248,249,193,260,8,8,0.11507535281917845,1.32208813793627,0.08704060608153309,0.2
249,250,173,151,8,8,0.13051419486553922,1.1146385293689725,0.11709104918473158,0.2
250,251,1351,1205,8,8,0.28595812426642675,1.750870399952098,0.16332341004465564,0.19607527775352218
251,252,154,151,8,8,0.09705481767614023,1.010529528519573,0.096043524644278,0.20000000000000004
252,253,213,2,8,8,0.13555581096041466,0.9516950326685677,0.1424361862857622,0.2
253,254,809,478,8,8,0.26158940392671826,1.7041843436156585,0.15349830252032523,0.2
254,255,1380,1381,8,8,0.26135779891519106,1.4441553478459443,0.1809762359049696,0.2
255,256,453,19,8,8,0.3309307322268984,1.6942192677930716,0.19532934049202277,0.2
256,257,851,847,8,8,0.3309942534194005,1.8316306728530491,0.18071014988181297,0.18071014988181297
257,258,835,836,8,8,0.2682173134798377,1.62142834775286,0.16542039236674286,0.19274661582747551
258,259,246,233,8,8,0.18418748844648467,0.9997776284006368,0.18422845562280973,0.2
259,260,459,471,8,8,0.19921366952792213,1.199459686440553,0.16608617344956134,0.2
260,261,1187,1190,8,8,0.1468492082733048,1.368105431933842,0.10733763995493445,0.2
261,262,230,232,8,8,0.19277921882079874,1.2230507495846927,0.15762160228123007,0.2
262,263,79,81,8,8,0.17271410738925635,1.056404620586629,0.1634923816343656,0.2
263,264,853,840,8,8,0.30777625165566747,1.6409612975206325,0.1875585073948386,0.198859994256225
264,265,814,151,8,8,0.45033606591709163,2.3750481537599795,0.18961134122866388,0.2
265,266,1236,471,8,8,0.18678204019383726,1.117920434759537,0.16707990514013082,0.19999999999999998
266,267,466,17,8,8,0.20919141049620038,1.198757828064713,0.17450681497022724,0.2
267,268,124,130,8,8,0.1549199209506752,1.2924785583482514,0.11986266228559968,0.2
268,269,1184,1190,8,8,0.2155099372302901,1.5342501238648785,0.1404659734929049,0.2
269,270,808,200,8,8,0.2618201074461054,1.6006625386513156,0.16356983506761485,0.2
270,271,2635,2633,9,9,0.26428718860214806,3.0868595909812724,0.08561684806600958,0.19156856840689612
271,272,2647,2645,9,9,0.3823318027489667,2.190480617530224,0.17454242675748824,0.19427740118536205
272,273,1818,1820,9,9,0.20487831026596767,1.9297336505535272,0.10616921677621165,0.2
273,274,509,520,9,9,0.34699107537734303,1.9083805947117358,0.18182488144077813,0.2
274,275,2663,2024,9,10,0.45764236453035734,2.4266487555761564,0.1885902784565539,0.1885902784565539
275,276,518,519,9,9,0.1650186350957905,1.180518787122132,0.13978484450728043,0.2
276,277,557,555,9,9,0.20553629358098674,2.0958228834581427,0.09806949585446287,0.1726226625777624
277,278,528,520,9,9,0.23464297948004992,1.4912468103660501,0.15734684416354466,0.2
278,279,513,575,9,9,0.16123466829919555,1.0969771215470736,0.14698088513624177,0.2
279,280,562,561,9,9,0.18281564938387224,1.4836776576383657,0.1232179027854796,0.2
280,281,1754,1755,9,9,0.29609609940369924,2.1458500189682588,0.13798545880949523,0.13798545880949523
281,282,527,524,9,9,0.29422503878652617,1.6999332705380221,0.17308034608523493,0.2
282,283,2653,2651,9,9,0.3305180355042886,2.3758029856249,0.13911845279433113,0.18749618019181116
283,284,2661,2058,9,10,0.43934106772001114,2.259936951646205,0.19440412592040768,0.19440412592040768
284,285,511,524,9,9,0.28768679727294,1.5123581611333372,0.19022398573718283,0.19999999999999998
285,286,1162,1177,9,9,0.2035021035872501,1.4784124137491481,0.13764907660047532,0.17840747521638603
286,287,1756,1821,9,7,0.36690409710199945,1.9952093365274912,0.18389253216936519,0.19465416144447883
287,288,523,524,9,9,0.1721176206713002,1.1976845324467775,0.14370864447892395,0.19999999999999998
288,289,2629,2624,9,9,0.38347527008586735,2.2042524695170984,0.1739706659690748,0.2
289,290,2640,2645,9,9,0.3439754612347947,2.1823205539552264,0.15761912731444305,0.19231963133548466
